time(sec), p_des[0], p_des[1], p_des[2], p_des[3], p_des[4], p_des[5], p_meas[0], p_meas[1], p_meas[2], p_meas[3], p_meas[4], p_meas[5]
35.781, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
35.791, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
35.801, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
35.811, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
35.821, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
35.831, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
35.841, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
35.851, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
35.861, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
35.871, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
35.881, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
35.891, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
35.901, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
35.911, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
35.921, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
35.931, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
35.941, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
35.951, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
35.961, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
35.971, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
35.981, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
35.991, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.001, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.011, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.021, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.031, 0, 0, 0, 300, 0, 0, 0, 0, 0, 281, 0, 0
36.041, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.051, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.061, 0, 0, 0, 300, 0, 0, 0, 0, 0, 281, 0, 0
36.071, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.081, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.091, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.101, 0, 0, 0, 300, 0, 0, 0, 0, 0, 281, 0, 0
36.111, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.121, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.131, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.141, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.151, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.161, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.171, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.181, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.191, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.201, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.211, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.221, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.231, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.241, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.251, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.261, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.271, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.281, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.291, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.301, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.311, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.321, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.331, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.341, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.351, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.361, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.371, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.381, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.391, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.401, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282, 0, 0
36.411, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.421, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.431, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.441, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.451, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.461, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.471, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.481, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.491, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.501, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.511, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.521, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.532, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.541, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.551, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.561, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.571, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.581, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.591, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.601, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.611, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.621, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.631, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.641, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.651, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.661, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.671, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.681, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.691, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.701, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.711, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.721, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.731, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.741, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.751, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283, 0, 0
36.761, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.771, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.781, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.791, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.801, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.811, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.821, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.831, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.841, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.851, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.861, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.871, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.881, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.891, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.901, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.911, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.921, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284, 0, 0
36.931, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
36.941, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
36.951, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
36.961, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
36.971, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
36.981, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
36.991, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.001, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.011, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.021, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.031, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.041, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.051, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.061, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.071, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.081, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.091, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.101, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.111, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.121, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.131, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.141, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.151, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.161, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.171, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.181, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.191, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.201, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.211, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.221, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285, 0, 0
37.231, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.241, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.251, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.261, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.271, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.281, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.291, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.301, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.311, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.321, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.331, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.341, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.352, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.361, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.371, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.381, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.391, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.401, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.411, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.421, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.431, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.441, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.451, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.461, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.471, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.481, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.491, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.501, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.511, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.521, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.531, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.541, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286, 0, 0
37.551, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.561, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.571, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.581, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.591, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.601, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.611, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.621, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.631, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.641, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.651, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.661, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.671, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.681, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.691, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.701, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.711, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.721, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.731, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.741, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.751, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.761, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.771, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.781, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.791, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.801, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.811, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.821, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.831, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.841, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.851, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287, 0, 0
37.861, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.871, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.881, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.891, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.901, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.911, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.921, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.931, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.941, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.951, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.961, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.971, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.981, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
37.991, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
38.001, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
38.011, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
38.021, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
38.031, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
38.041, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
38.051, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
38.061, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
38.071, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
38.081, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
38.091, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
38.101, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288, 0, 0
38.111, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.121, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.131, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.141, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.151, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.162, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.171, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.181, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.191, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.201, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.211, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.221, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.231, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.241, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.251, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.261, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.271, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.281, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.291, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.302, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289, 0, 0
38.311, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.321, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.331, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.341, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.351, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.361, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.371, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.381, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.391, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.401, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.411, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.421, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.431, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.441, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.451, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.461, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.471, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.481, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.491, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.501, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.511, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.521, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.531, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.541, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.551, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.562, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.571, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.581, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.591, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.601, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.611, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.621, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.631, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.641, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.651, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.661, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.671, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.681, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.691, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.701, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.711, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.721, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.731, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.741, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.751, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.761, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.771, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.781, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.791, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.801, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.811, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.821, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.831, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.841, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.851, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.861, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.871, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.881, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.891, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.901, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.911, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.921, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.931, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.941, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.951, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.961, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
38.971, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
38.981, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
38.991, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.001, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
39.011, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.021, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.031, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
39.041, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.051, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.061, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.071, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.081, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.091, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.101, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.111, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.121, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.131, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.141, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.151, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.161, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.171, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.181, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
39.191, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.201, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290, 0, 0
39.211, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.221, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.231, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
39.241, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291, 0, 0
